phase_order,phase,agent_b_llm_size,agent_a_type,agent_b_model,source_run,condition_id,run_type,scenario_key,persona_key,speech_pattern_key,tts_engine,asr_engine,task_success,route_valid,constraint_satisfaction,failure_phase,metric_key,metric_label,value,unit,range_min,range_max,higher_is_better,formula,operands_json
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_dialogue_success_score,Dialogue Success Score,0.9401,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_distraction_rate,Distraction Rate,0.939,ratio_or_score,0.0,1.0,True,1 - task-relevant token ratio,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_failure_localization_score,Failure Localization Score,1.0,ratio_or_score,0.0,1.0,False,eligible successful observations / eligible observations,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_first_deviation_elapsed_sec,First Deviation Elapsed Time,2.0,ratio_or_score,0.0,1.0,True,cumulative elapsed time through the first deviation turn,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_first_deviation_phase,First Deviation Phase,,category,,,True,phase of the earliest recorded deviation,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_first_deviation_turn,First Deviation Turn,1.0,count,,,True,minimum dialogue turn containing recorded deviation evidence,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_goal_progress_auc,Goal-Progress Area Under Curve,0.9643,ratio_or_score,0.0,1.0,True,deterministic derivation from the recorded pipeline trace,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_interaction_quality_trajectory,Interaction Quality Trajectory,0.9401,ratio_or_score,0.0,1.0,True,deterministic derivation from the recorded pipeline trace,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_mean_words_per_turn,Mean Words per Turn,19.8421,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_natural_closure_rate,Natural Closure Rate,0.0,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_pipeline_dependency_integrity,Pipeline Dependency Integrity,1.0,ratio_or_score,0.0,1.0,True,deterministic derivation from the recorded pipeline trace,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_repair_count,Repair Count,1.0,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_resource_cost,Resource Cost,605.314,ratio_or_score,0.0,1.0,False,deterministic derivation from the recorded pipeline trace,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_route_revision_count,Route Revision Count,0.0,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_task_focus_score,Task-Focus Score,0.061,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_total_runtime,Total Runtime,543.614,seconds,,,True,arithmetic aggregation of captured timing values,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_trace_completeness_rate,share of required raw evidence collections captured for retrospective analysis,1.0,ratio_or_score,0.0,1.0,True,captured required trace collections / required trace collections,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_turn_count,Turn Count,19.0,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_warning_count,Warning Count,2.0,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,text_only,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,True,True,,,whole_dialogue_word_count,Word Count,377.0,count,,,True,count of matching trace events,"{""clarification_requests"": 1, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""asr"", ""first_deviation_turn"": 1, ""messages"": 19, ""reference_words"": 378, ""repair_attempts"": 1, ""runtime_seconds"": 543.614, ""speech_turns"": 19, ""words"": 377}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_abandonment_rate,Abandonment Rate,0.0,ratio_or_score,0.0,1.0,False,eligible successful observations / eligible observations,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_agent_a_task_focus_score,Agent A Task-Focus Score,0.0588,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_agent_b_task_focus_score,Agent B Task-Focus Score,0.0833,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_candidate_count,Candidate Count,3.0,count,,,True,count of matching trace events,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_clarification_count,Clarification Count,0.0,count,,,True,count of matching trace events,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_conversation_repetition_rate,Conversation Repetition Rate,0.3109,ratio_or_score,0.0,1.0,False,eligible successful observations / eligible observations,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_cooperative_progress_rate,Cooperative Progress Rate,0.2727,ratio_or_score,0.0,1.0,True,eligible successful observations / eligible observations,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
10,whole_dialogue,small,userlm,Qwen/Qwen2.5-0.5B-Instruct,20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,text_only,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,True,True,,,whole_dialogue_corrected_token_rate,Corrected-Token Rate,0.0,ratio_or_score,0.0,1.0,True,corrected source tokens / recognized reference words,"{""clarification_requests"": 0, ""clarifications_resolved"": 0, ""corrected_tokens"": 0, ""correction_turns"": 0, ""first_deviation_phase"": ""backend_task_execution"", ""first_deviation_turn"": 6, ""messages"": 11, ""reference_words"": 239, ""repair_attempts"": 0, ""runtime_seconds"": 532.6711, ""speech_turns"": 11, ""words"": 239}"
